dataset,method,ir,seed,classifier,auprc,auroc,f1,balanced_acc,n_removed_maj,n_removed_min,ir_before,ir_after,n_train_before_maj,n_train_before_min,n_train_after_maj,n_train_after_min
S3,GMR-Uniform,100,123,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,123,RF,0.7,0.99,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,123,LR,0.6428571428571428,0.975,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,123,DT,0.5098039215686274,0.75,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,456,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,456,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,456,LR,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,456,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,789,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,789,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,789,LR,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Uniform,100,789,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,10,0,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,0,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,0,LR,0.9644344494419459,0.9905555555555555,0.8888888888888888,0.9344444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,0,DT,0.9473684210526315,0.995,0.972972972972973,0.995,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,42,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,42,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,42,LR,0.8745978771913174,0.9733333333333334,0.6451612903225806,0.7627777777777778,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,42,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,123,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,123,RF,1.0,1.0,0.9411764705882353,0.9444444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,123,LR,0.8540037186259839,0.9533333333333334,0.6896551724137931,0.7727777777777778,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,123,DT,0.8535504597319152,0.9394444444444444,0.9142857142857143,0.9394444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,456,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,456,RF,0.9920634920634921,0.9988888888888889,0.9411764705882353,0.9444444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,456,LR,0.7800850678675757,0.9261111111111111,0.6666666666666667,0.7677777777777778,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,456,DT,0.9058380414312617,0.9444444444444444,0.9411764705882353,0.9444444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,789,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,789,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,789,LR,0.9360045412676994,0.9844444444444445,0.7777777777777778,0.8688888888888888,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,10,789,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Symmetric,20,0,KNN,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,0,RF,0.9291747888239116,0.9922992299229924,0.8750000000000001,0.8888888888888888,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,0,LR,0.8043503322224319,0.9592959295929593,0.7142857142857143,0.7777777777777778,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,0,DT,0.795959595959596,0.8888888888888888,0.8750000000000001,0.8888888888888888,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,0,XGB,0.7880815544608648,0.9295929592959296,0.823529411764706,0.8839383938393839,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,42,KNN,1.0,1.0,1.0,1.0,0,2,10.499999999972369,11.083333333302546,399,38,399,36
S3,GMR-Symmetric,20,42,RF,1.0,1.0,1.0,1.0,0,2,10.499999999972369,11.083333333302546,399,38,399,36
S3,GMR-Symmetric,20,42,LR,0.7186714520047854,0.9570957095709571,0.6153846153846153,0.7222222222222222,0,2,10.499999999972369,11.083333333302546,399,38,399,36
S3,GMR-Symmetric,20,42,DT,0.897979797979798,0.9444444444444444,0.9411764705882353,0.9444444444444444,0,2,10.499999999972369,11.083333333302546,399,38,399,36
S3,GMR-Symmetric,20,123,KNN,1.0,1.0,0.9411764705882353,0.9444444444444444,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,123,RF,0.8757575757575757,0.9378437843784379,0.8,0.8333333333333333,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,123,LR,0.7422775716893364,0.946094609460946,0.6153846153846153,0.7222222222222222,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,123,DT,0.5987012987012986,0.8283828382838283,0.75,0.8283828382838283,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Symmetric,20,456,KNN,1.0,1.0,1.0,1.0,0,2,10.499999999972369,11.083333333302546,399,38,399,36
S3,GMR-Symmetric,20,456,RF,1.0000000000000002,1.0,0.9411764705882353,0.9444444444444444,0,2,10.499999999972369,11.083333333302546,399,38,399,36
S3,GMR-Symmetric,20,456,LR,0.7548866592344854,0.9482948294829483,0.7142857142857143,0.7777777777777778,0,2,10.499999999972369,11.083333333302546,399,38,399,36
S3,GMR-Symmetric,20,456,DT,0.9,0.995049504950495,0.9473684210526316,0.995049504950495,0,2,10.499999999972369,11.083333333302546,399,38,399,36
S3,GMR-Symmetric,20,789,KNN,1.0,1.0,0.8750000000000001,0.8888888888888888,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Symmetric,20,789,RF,0.9595959595959596,0.9966996699669968,0.8750000000000001,0.8888888888888888,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Symmetric,20,789,LR,0.8294903926482875,0.9383938393839384,0.7142857142857143,0.7777777777777778,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Symmetric,20,789,DT,0.5987012987012986,0.8283828382838283,0.75,0.8283828382838283,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Symmetric,50,0,KNN,1.0,1.0,0.6666666666666666,0.75,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,0,RF,0.95,0.9975,0.75,0.87,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,0,LR,0.8409090909090909,0.9824999999999999,0.4,0.625,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,0,DT,0.7596153846153846,0.875,0.8571428571428571,0.875,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,0,XGB,0.8541666666666666,0.9925,0.75,0.87,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,42,KNN,1.0,1.0,0.8571428571428571,0.875,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,42,RF,0.5192307692307692,0.7425,0.6666666666666666,0.75,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,42,LR,0.43392857142857144,0.9275,0.4,0.625,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,42,DT,0.5192307692307693,0.75,0.6666666666666666,0.75,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,123,KNN,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,123,RF,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,123,LR,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,123,DT,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,456,KNN,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,456,RF,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,456,LR,0.8541666666666666,0.9924999999999999,0.6666666666666666,0.75,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,456,DT,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,789,KNN,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,789,RF,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,789,LR,1.0,1.0,0.8571428571428571,0.875,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,789,DT,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,50,789,XGB,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Symmetric,100,0,KNN,1.0,1.0,0.0,0.5,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,0,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,0,LR,0.8333333333333333,0.995,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,0,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,0,XGB,1.0,1.0,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,42,KNN,1.0,1.0,0.0,0.5,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,42,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,42,LR,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,42,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,123,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,123,RF,0.7,0.99,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,123,LR,0.6428571428571428,0.975,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,123,DT,0.5098039215686274,0.75,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,456,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,456,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,456,LR,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,456,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,789,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,789,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,789,LR,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Symmetric,100,789,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,10,0,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,0,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,0,LR,0.9644344494419459,0.9905555555555555,0.8888888888888888,0.9344444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,0,DT,0.9473684210526315,0.995,0.972972972972973,0.995,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,42,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,42,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,42,LR,0.8745978771913174,0.9733333333333334,0.6451612903225806,0.7627777777777778,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,42,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,123,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,123,RF,1.0,1.0,0.9411764705882353,0.9444444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,123,LR,0.8540037186259839,0.9533333333333334,0.6896551724137931,0.7727777777777778,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,123,DT,0.8535504597319152,0.9394444444444444,0.9142857142857143,0.9394444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,456,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,456,RF,0.9920634920634921,0.9988888888888889,0.9411764705882353,0.9444444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,456,LR,0.7800850678675757,0.9261111111111111,0.6666666666666667,0.7677777777777778,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,456,DT,0.9058380414312617,0.9444444444444444,0.9411764705882353,0.9444444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,456,XGB,1.0,1.0,0.9411764705882353,0.9444444444444444,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,789,KNN,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,789,RF,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,789,LR,0.9360045412676994,0.9844444444444445,0.7777777777777778,0.8688888888888888,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,10,789,DT,1.0,1.0,1.0,1.0,0,0,5.55555555554784,5.55555555554784,400,72,400,72
S3,GMR-Full,20,0,KNN,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,0,RF,0.9291747888239116,0.9922992299229924,0.8750000000000001,0.8888888888888888,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,0,LR,0.8043503322224319,0.9592959295929593,0.7142857142857143,0.7777777777777778,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,0,DT,0.795959595959596,0.8888888888888888,0.8750000000000001,0.8888888888888888,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,0,XGB,0.7880815544608648,0.9295929592959296,0.823529411764706,0.8839383938393839,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,42,KNN,1.0,1.0,1.0,1.0,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Full,20,42,RF,1.0,1.0,0.9411764705882353,0.9444444444444444,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Full,20,42,LR,0.7186714520047854,0.9570957095709571,0.5714285714285714,0.7172717271727173,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Full,20,42,DT,0.897979797979798,0.9444444444444444,0.9411764705882353,0.9444444444444444,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Full,20,123,KNN,1.0,1.0,0.9411764705882353,0.9444444444444444,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,123,RF,0.8757575757575757,0.9378437843784379,0.8,0.8333333333333333,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,123,LR,0.7422775716893364,0.946094609460946,0.6153846153846153,0.7222222222222222,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,123,DT,0.5987012987012986,0.8283828382838283,0.75,0.8283828382838283,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,456,KNN,1.0,1.0,1.0,1.0,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Full,20,456,RF,1.0000000000000002,1.0,0.9411764705882353,0.9444444444444444,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Full,20,456,LR,0.7476023391812867,0.9482948294829483,0.7142857142857143,0.7777777777777778,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Full,20,456,DT,0.9,0.995049504950495,0.9473684210526316,0.995049504950495,0,1,10.499999999972369,10.783783783754638,399,38,399,37
S3,GMR-Full,20,789,KNN,1.0,1.0,1.0,1.0,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,789,RF,0.9595959595959596,0.9955995599559957,0.8750000000000001,0.8888888888888888,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,789,LR,0.8317408317408319,0.9416941694169416,0.8,0.8333333333333333,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,20,789,DT,0.5272727272727272,0.8234323432343233,0.7058823529411765,0.8234323432343233,0,0,10.499999999972369,10.499999999972369,399,38,399,38
S3,GMR-Full,50,0,KNN,1.0,1.0,0.6666666666666666,0.75,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,0,RF,0.95,0.9975,0.75,0.87,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,0,LR,0.8409090909090909,0.9824999999999999,0.4,0.625,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,0,DT,0.7596153846153846,0.875,0.8571428571428571,0.875,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,42,KNN,1.0,1.0,0.8571428571428571,0.875,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,42,RF,0.5192307692307692,0.7425,0.6666666666666666,0.75,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,42,LR,0.43392857142857144,0.9275,0.4,0.625,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,42,DT,0.5192307692307693,0.75,0.6666666666666666,0.75,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,123,KNN,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,123,RF,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,123,LR,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,123,DT,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,123,XGB,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,456,KNN,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,456,RF,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,456,LR,0.8541666666666666,0.9924999999999999,0.6666666666666666,0.75,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,456,DT,1.0,1.0,1.0,1.0,0,1,26.66666666648889,28.57142857122449,400,15,400,14
S3,GMR-Full,50,789,KNN,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S3,GMR-Full,50,789,RF,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S3,GMR-Full,50,789,LR,1.0,1.0,0.8571428571428571,0.875,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S3,GMR-Full,50,789,DT,1.0,1.0,1.0,1.0,0,0,26.66666666648889,26.66666666648889,400,15,400,15
S3,GMR-Full,100,0,KNN,1.0,1.0,0.0,0.5,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,0,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,0,LR,0.8333333333333333,0.995,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,0,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,42,KNN,1.0,1.0,0.0,0.5,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,42,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,42,LR,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,42,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,42,XGB,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,123,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,123,RF,0.7,0.99,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,123,LR,0.6428571428571428,0.975,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,123,DT,0.5098039215686274,0.75,0.6666666666666666,0.75,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,456,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,456,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,456,LR,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,456,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,789,KNN,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,789,RF,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,789,LR,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S3,GMR-Full,100,789,DT,1.0,1.0,1.0,1.0,0,0,49.999999999375,49.999999999375,400,8,400,8
S4,None,10,0,KNN,0.812008547008547,0.9094932844932846,0.7741935483870968,0.8305860805860805,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,0,RF,0.7967262367262368,0.9165140415140415,0.7741935483870968,0.8305860805860805,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,0,LR,0.5696282836798727,0.7851037851037852,0.0,0.5,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,0,DT,0.5644444444444444,0.8724053724053723,0.7368421052631577,0.8724053724053724,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,42,KNN,0.9316837169650469,0.9700854700854701,0.9090909090909091,0.9166666666666667,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,42,RF,0.9119601001968153,0.9642857142857143,0.8750000000000001,0.8888888888888888,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,42,LR,0.6954242637121559,0.7191697191697192,0.0,0.5,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,42,DT,0.6509259259259259,0.8556166056166057,0.7878787878787877,0.8556166056166057,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,123,KNN,0.9231879648411088,0.9676434676434676,0.9142857142857143,0.9416971916971917,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,123,RF,0.9009160052910052,0.9612332112332111,0.8108108108108109,0.9056776556776557,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,123,LR,0.6390118388576511,0.717032967032967,0.10526315789473684,0.5277777777777778,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,123,DT,0.6249382716049383,0.8778998778998778,0.7777777777777778,0.8778998778998779,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,456,KNN,1.0,1.0,0.9714285714285714,0.9722222222222222,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,456,RF,0.9970760233918129,0.9998473748473748,0.9411764705882353,0.9444444444444444,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,456,LR,0.6636844049377054,0.7084859584859584,0.0,0.5,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,456,DT,0.8466013071895424,0.9416971916971917,0.9142857142857143,0.9416971916971917,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,789,KNN,0.8060758377425044,0.9322344322344321,0.7777777777777778,0.8778998778998779,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,789,RF,0.7167637487593628,0.9229242979242979,0.7894736842105262,0.9029304029304029,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,789,LR,0.7299336566936471,0.7786935286935288,0.0,0.5,0,0,10.111111111097067,10.111111111097067,728,72,728,72
S4,None,10,789,DT,0.5930994152046783,0.875152625152625,0.7567567567567567,0.8751526251526252,0,0,10.111111111097067,10.111111111097067,728,72,728,72
